Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,Wavelength(nm),Psi,Delta,
636.545593,13.593961,1.119838,636.545593,12.993339,2.206676,636.545593,13.186057,-1.359130,636.545593,13.319003,-0.294616,636.545593,13.414683,0.501224,636.545593,13.088577,0.913236,636.545593,13.267250,0.396826,636.545593,13.146981,0.951079,
637.051086,13.521139,1.286297,637.051086,12.973532,2.259260,637.051086,13.192227,-1.151815,637.051086,13.305790,-0.439329,637.051086,13.342081,0.447779,637.051086,13.051620,1.140831,637.051086,13.287685,0.144974,637.051086,13.117109,0.949192,
637.556641,13.519354,1.116005,637.556641,12.925730,2.124384,637.556641,13.166686,-1.236407,637.556641,13.260584,-0.270378,637.556641,13.373892,0.380970,637.556641,13.029406,1.041496,637.556641,13.265015,0.362343,637.556641,13.136024,0.848303,
638.062195,13.568505,1.210753,638.062195,12.944810,2.107189,638.062195,13.183348,-1.204128,638.062195,13.314065,-0.235360,638.062195,13.359549,0.535685,638.062195,13.103326,1.064042,638.062195,13.285782,0.331288,638.062195,13.156235,0.907118,
638.567749,13.638581,1.223477,638.567749,12.993780,2.200609,638.567749,13.269455,-1.287222,638.567749,13.314409,-0.223079,638.567749,13.382296,0.646466,638.567749,13.109528,1.141091,638.567749,13.332558,0.202037,638.567749,13.163651,0.919016,
639.073242,13.606270,1.286263,639.073242,12.990381,2.147869,639.073242,13.209296,-1.249900,639.073242,13.292392,-0.114143,639.073242,13.382649,0.466753,639.073242,13.074187,1.172598,639.073242,13.310984,0.225156,639.073242,13.133469,1.021742,
639.578857,13.588673,1.262552,639.578857,12.930211,2.073642,639.578857,13.195197,-1.306364,639.578857,13.309525,-0.411681,639.578857,13.404867,0.416795,639.578857,13.110524,1.238998,639.578857,13.248299,0.199413,639.578857,13.131285,0.948871,
640.084412,13.578111,1.206532,640.084412,12.922345,2.290753,640.084412,13.145463,-1.290278,640.084412,13.292341,-0.286553,640.084412,13.388217,0.525557,640.084412,13.089365,1.030676,640.084412,13.275820,0.182459,640.084412,13.118643,0.735090,
640.589966,13.539474,1.005996,640.589966,13.007508,2.121818,640.589966,13.197974,-1.367678,640.589966,13.313625,-0.450425,640.589966,13.428492,0.444558,640.589966,13.105809,1.004399,640.589966,13.281535,0.258378,640.589966,13.209146,1.042500,
641.095581,13.562803,1.160502,641.095581,12.986858,2.120808,641.095581,13.150717,-1.244144,641.095581,13.233105,-0.307567,641.095581,13.389227,0.235415,641.095581,13.096553,0.933801,641.095581,13.291436,0.244923,641.095581,13.164009,0.907913,
641.601135,13.587185,1.093918,641.601135,13.002861,2.041368,641.601135,13.245378,-1.308976,641.601135,13.283113,-0.309111,641.601135,13.388596,0.424539,641.601135,13.075433,0.878085,641.601135,13.310597,0.312178,641.601135,13.153777,0.995931,
642.106750,13.566972,1.323967,642.106750,12.940608,2.244826,642.106750,13.191675,-1.243324,642.106750,13.246063,-0.291113,642.106750,13.400286,0.485799,642.106750,13.104017,0.855178,642.106750,13.296118,0.051786,642.106750,13.175298,0.932201,
642.612366,13.633603,1.074901,642.612366,12.991900,2.109984,642.612366,13.234928,-1.324275,642.612366,13.334130,-0.128557,642.612366,13.367534,0.434134,642.612366,13.116298,1.193094,642.612366,13.325999,0.164319,642.612366,13.148574,0.955783,
643.117920,13.579057,1.191468,643.117920,12.954013,2.249088,643.117920,13.197442,-1.056374,643.117920,13.308727,-0.308174,643.117920,13.384275,0.578935,643.117920,13.088461,1.138808,643.117920,13.303053,0.205900,643.117920,13.130969,0.891817,
643.623535,13.622871,1.265912,643.623535,12.957644,2.334227,643.623535,13.153953,-1.111140,643.623535,13.310813,-0.283909,643.623535,13.386054,0.508536,643.623535,13.100943,0.896263,643.623535,13.307489,0.139763,643.623535,13.124134,0.958639,
644.129211,13.625850,1.213736,644.129211,12.988964,2.012318,644.129211,13.246998,-1.141912,644.129211,13.310695,-0.231881,644.129211,13.476729,0.377427,644.129211,13.092175,0.928400,644.129211,13.365172,0.231964,644.129211,13.208852,0.679316,
644.634827,13.649246,1.266312,644.634827,12.956512,2.180522,644.634827,13.231405,-1.012563,644.634827,13.295410,-0.152217,644.634827,13.396231,0.424809,644.634827,13.080738,1.027583,644.634827,13.350388,0.018263,644.634827,13.172233,0.765015,
645.140442,13.648305,1.328996,645.140442,12.940034,1.929051,645.140442,13.236750,-1.243597,645.140442,13.295151,-0.190123,645.140442,13.361855,0.241895,645.140442,13.103121,1.077519,645.140442,13.325791,0.344722,645.140442,13.158503,0.751183,
645.646118,13.609606,1.263333,645.646118,12.955952,1.970113,645.646118,13.217442,-1.381981,645.646118,13.353483,-0.290770,645.646118,13.444983,0.428561,645.646118,13.114039,1.010694,645.646118,13.313765,0.164521,645.646118,13.217547,0.994292,
646.151733,13.591808,1.142043,646.151733,12.957028,1.777316,646.151733,13.269100,-1.306925,646.151733,13.297839,-0.355453,646.151733,13.425076,0.416775,646.151733,13.124969,0.919288,646.151733,13.340850,0.274096,646.151733,13.215299,0.951794,
646.657410,13.594168,1.201017,646.657410,12.986890,2.095594,646.657410,13.231182,-1.195841,646.657410,13.288799,-0.297332,646.657410,13.359283,0.521295,646.657410,13.090237,1.088190,646.657410,13.321328,0.286013,646.657410,13.171778,0.663604,
647.163086,13.563554,1.320079,647.163086,12.927823,1.949600,647.163086,13.235885,-1.369425,647.163086,13.327102,-0.218540,647.163086,13.393056,0.410478,647.163086,13.086396,1.025813,647.163086,13.270018,0.285823,647.163086,13.083413,0.989228,
647.668762,13.649156,1.279775,647.668762,12.928197,2.058346,647.668762,13.237746,-1.079965,647.668762,13.330518,-0.209392,647.668762,13.398091,0.377002,647.668762,13.114494,0.877814,647.668762,13.314227,-0.029830,647.668762,13.237429,0.860042,
648.174438,13.586443,1.217840,648.174438,12.983218,2.014096,648.174438,13.231879,-1.355168,648.174438,13.274158,-0.216337,648.174438,13.421174,0.271524,648.174438,13.098781,1.053945,648.174438,13.314294,0.121301,648.174438,13.198370,1.032093,
648.680115,13.578006,1.358332,648.680115,12.966299,1.972120,648.680115,13.240588,-1.238542,648.680115,13.291796,-0.102363,648.680115,13.433223,0.467362,648.680115,13.082595,0.826657,648.680115,13.354398,0.135296,648.680115,13.203050,0.675790,
649.185791,13.649390,1.325733,649.185791,12.964460,1.906036,649.185791,13.255536,-1.219258,649.185791,13.334037,-0.207785,649.185791,13.380752,0.545793,649.185791,13.127545,0.824766,649.185791,13.334815,0.214235,649.185791,13.153760,0.916959,
649.691528,13.652922,1.278990,649.691528,13.002581,2.031377,649.691528,13.257585,-1.111771,649.691528,13.301587,-0.313064,649.691528,13.411931,0.645409,649.691528,13.052681,1.016407,649.691528,13.309279,0.090377,649.691528,13.171665,0.844737,
650.197205,13.600257,1.279883,650.197205,12.942526,1.841849,650.197205,13.253877,-1.179176,650.197205,13.351013,-0.304705,650.197205,13.450097,0.461241,650.197205,13.129330,0.912195,650.197205,13.357184,0.119927,650.197205,13.184905,0.745089,
650.702942,13.638371,1.196025,650.702942,12.995604,1.932834,650.702942,13.299628,-1.197167,650.702942,13.341664,-0.266042,650.702942,13.390326,0.374377,650.702942,13.073789,0.775459,650.702942,13.376285,0.111840,650.702942,13.152908,0.905957,
651.208679,13.654293,1.179002,651.208679,12.959394,1.838301,651.208679,13.271052,-1.165324,651.208679,13.316892,-0.454520,651.208679,13.439530,0.676367,651.208679,13.102908,0.953097,651.208679,13.360798,-0.031291,651.208679,13.201330,0.960791,
651.714417,13.635407,1.127681,651.714417,12.978238,1.945624,651.714417,13.303471,-1.254878,651.714417,13.363016,-0.306325,651.714417,13.412847,0.342467,651.714417,13.102945,0.828346,651.714417,13.378085,0.036021,651.714417,13.215592,0.774358,
652.220154,13.657866,1.265156,652.220154,12.955139,1.786333,652.220154,13.283374,-1.301428,652.220154,13.338548,-0.208219,652.220154,13.463434,0.429927,652.220154,13.092132,0.952819,652.220154,13.390602,0.192370,652.220154,13.239729,0.699640,
652.725891,13.581176,1.339540,652.725891,12.933006,1.816963,652.725891,13.292654,-1.242419,652.725891,13.264249,-0.322370,652.725891,13.439434,0.379185,652.725891,13.102972,0.962733,652.725891,13.315711,0.101002,652.725891,13.120629,0.757521,
653.231628,13.608005,1.229632,653.231628,12.921643,1.947160,653.231628,13.259889,-1.334588,653.231628,13.307876,-0.290332,653.231628,13.414016,0.566876,653.231628,13.087297,0.937912,653.231628,13.293274,0.133339,653.231628,13.164423,0.879446,
658.795349,13.567760,1.102338,658.795349,12.970383,1.703580,658.795349,13.295498,-1.264687,658.795349,13.278847,-0.255446,658.795349,13.375334,0.696610,658.795349,13.054236,0.858633,658.795349,13.373882,0.121449,658.795349,13.184083,0.914785,
659.301208,13.583454,1.310674,659.301208,12.966351,1.799510,659.301208,13.296162,-1.268750,659.301208,13.314098,-0.255989,659.301208,13.456034,0.350618,659.301208,13.082589,1.012420,659.301208,13.336706,0.035131,659.301208,13.181252,0.878310,
659.807068,13.601696,1.159001,659.807068,12.969668,1.847999,659.807068,13.306344,-0.968448,659.807068,13.367844,-0.330828,659.807068,13.393261,0.558905,659.807068,13.115618,0.857037,659.807068,13.393509,-0.015257,659.807068,13.223324,0.699811,
660.312927,13.603489,1.179413,660.312927,12.969685,1.823709,660.312927,13.303316,-1.217733,660.312927,13.279068,-0.291741,660.312927,13.467878,0.483466,660.312927,13.060581,1.023358,660.312927,13.371359,-0.156055,660.312927,13.231601,0.814226,
660.818787,13.657990,1.225358,660.818787,13.002950,1.823804,660.818787,13.325123,-1.088599,660.818787,13.330481,-0.326171,660.818787,13.503002,0.453420,660.818787,13.098271,0.930131,660.818787,13.355025,0.098919,660.818787,13.206008,0.916784,
661.324646,13.622811,1.304962,661.324646,13.008949,1.694859,661.324646,13.326778,-1.366333,661.324646,13.303000,-0.309987,661.324646,13.420792,0.478626,661.324646,13.061969,0.937751,661.324646,13.337785,0.160256,661.324646,13.214162,0.757090,
661.830505,13.603041,1.162171,661.830505,12.970640,1.969578,661.830505,13.272027,-1.325311,661.830505,13.328249,-0.398438,661.830505,13.428568,0.503746,661.830505,13.080700,0.808323,661.830505,13.381333,-0.024714,661.830505,13.193969,0.797009,
662.336365,13.570957,1.065879,662.336365,12.935885,1.709857,662.336365,13.368152,-1.297318,662.336365,13.327115,-0.143009,662.336365,13.432940,0.580846,662.336365,13.006877,0.697152,662.336365,13.374075,0.206912,662.336365,13.182813,0.931902,
662.842285,13.601454,1.259401,662.842285,12.933540,1.654441,662.842285,13.236650,-1.202976,662.842285,13.278675,-0.290288,662.842285,13.427656,0.497056,662.842285,13.030512,0.702104,662.842285,13.339452,-0.036989,662.842285,13.158567,0.640338,
663.348145,13.604091,1.222249,663.348145,12.971951,1.659161,663.348145,13.353732,-1.192807,663.348145,13.306398,-0.207574,663.348145,13.435021,0.555024,663.348145,13.034495,0.615001,663.348145,13.386120,-0.070862,663.348145,13.163511,0.909738,
663.854065,13.601102,1.320319,663.854065,12.990908,1.690760,663.854065,13.343074,-1.045685,663.854065,13.293517,-0.430918,663.854065,13.469281,0.752900,663.854065,13.028724,0.838540,663.854065,13.373779,-0.003701,663.854065,13.200801,0.829294,
664.359985,13.601820,1.200421,664.359985,12.974163,1.711985,664.359985,13.299357,-1.193728,664.359985,13.339561,-0.261205,664.359985,13.415307,0.488382,664.359985,13.082775,0.766786,664.359985,13.353798,-0.165957,664.359985,13.164708,0.767271,
664.865845,13.602424,1.325424,664.865845,12.979450,1.590315,664.865845,13.325409,-1.385332,664.865845,13.384983,-0.130472,664.865845,13.493287,0.679788,664.865845,13.112038,0.547854,664.865845,13.418882,-0.078099,664.865845,13.207781,0.719972,
665.371765,13.614602,1.164897,665.371765,12.997858,1.724955,665.371765,13.309644,-1.288310,665.371765,13.330263,-0.298933,665.371765,13.483589,0.506993,665.371765,13.112712,0.650438,665.371765,13.387719,-0.002554,665.371765,13.186314,0.941165,
665.877686,13.601039,1.400583,665.877686,12.964662,1.553918,665.877686,13.404802,-1.124390,665.877686,13.370241,-0.341407,665.877686,13.501103,0.656044,665.877686,13.031235,0.734656,665.877686,13.381678,-0.057592,665.877686,13.194986,0.807923,
666.383667,13.590433,1.177000,666.383667,13.042228,1.878377,666.383667,13.341764,-1.351321,666.383667,13.281019,-0.274093,666.383667,13.455967,0.489804,666.383667,13.073666,0.742465,666.383667,13.364244,0.053495,666.383667,13.165917,0.614203,
666.889587,13.613691,1.258464,666.889587,13.003369,1.603975,666.889587,13.394075,-1.095798,666.889587,13.360870,-0.390093,666.889587,13.467576,0.576996,666.889587,13.138624,0.710209,666.889587,13.384028,-0.043076,666.889587,13.206766,0.952810,
667.395508,13.632942,1.224779,667.395508,12.975848,1.713288,667.395508,13.344327,-1.175166,667.395508,13.321036,-0.184263,667.395508,13.453204,0.615745,667.395508,13.084978,0.669925,667.395508,13.403374,0.011305,667.395508,13.189815,0.965517,
667.901489,13.572878,1.102756,667.901489,12.962727,1.736456,667.901489,13.297508,-1.305719,667.901489,13.343059,-0.354062,667.901489,13.442903,0.546408,667.901489,13.069708,0.819222,667.901489,13.355069,0.172689,667.901489,13.183950,0.938297,
668.407471,13.606072,1.239895,668.407471,13.006216,1.669031,668.407471,13.346990,-1.273952,668.407471,13.357196,-0.235680,668.407471,13.432724,0.528644,668.407471,13.094086,0.650471,668.407471,13.338624,-0.200581,668.407471,13.187415,0.790048,
668.913391,13.609460,1.140689,668.913391,13.029451,1.633654,668.913391,13.339160,-1.155019,668.913391,13.344217,-0.391056,668.913391,13.469250,0.532582,668.913391,13.110577,0.722998,668.913391,13.405453,0.053899,668.913391,13.185983,0.814572,
669.419373,13.628125,1.278837,669.419373,13.014049,1.786251,669.419373,13.383082,-1.042159,669.419373,13.349688,-0.333701,669.419373,13.437785,0.619975,669.419373,13.061302,0.737871,669.419373,13.428101,-0.096599,669.419373,13.192671,0.822784,
669.925354,13.614084,1.231473,669.925354,12.984404,1.491270,669.925354,13.348449,-1.427835,669.925354,13.349884,-0.351822,669.925354,13.495212,0.556733,669.925354,13.049747,0.838254,669.925354,13.362787,0.001192,669.925354,13.216049,0.618103,
670.431396,13.625216,1.318816,670.431396,13.062684,1.787388,670.431396,13.390445,-1.234260,670.431396,13.373247,-0.426881,670.431396,13.473158,0.431704,670.431396,13.109779,0.656093,670.431396,13.466606,-0.086635,670.431396,13.239389,0.907881,
670.937378,13.642758,1.284005,670.937378,13.071037,1.431116,670.937378,13.342423,-1.329824,670.937378,13.330848,-0.396264,670.937378,13.457629,0.629050,670.937378,13.062664,0.628026,670.937378,13.425398,0.073158,670.937378,13.240436,0.955030,
671.443359,13.611674,1.089066,671.443359,13.036923,1.768508,671.443359,13.357655,-1.056240,671.443359,13.302042,-0.313665,671.443359,13.494227,0.430214,671.443359,13.094848,0.830076,671.443359,13.416708,-0.094562,671.443359,13.159030,0.791202,
671.949402,13.668176,1.333047,671.949402,12.974830,1.722895,671.949402,13.373225,-1.269204,671.949402,13.351641,-0.389422,671.949402,13.501620,0.758555,671.949402,13.068861,0.702940,671.949402,13.438643,-0.030461,671.949402,13.218262,0.779425,
672.455383,13.635358,1.183378,672.455383,13.017848,1.426780,672.455383,13.343503,-1.087872,672.455383,13.296903,-0.330476,672.455383,13.470163,0.578710,672.455383,13.047654,0.642208,672.455383,13.370865,0.029511,672.455383,13.251715,0.767205,
672.961426,13.676646,1.259781,672.961426,12.974922,1.748807,672.961426,13.346611,-1.268340,672.961426,13.363938,-0.252127,672.961426,13.472443,0.477403,672.961426,13.046030,0.820635,672.961426,13.404683,-0.107099,672.961426,13.182274,0.696688,
673.467468,13.603541,1.181368,673.467468,12.952936,1.543381,673.467468,13.400802,-1.032759,673.467468,13.312375,-0.264478,673.467468,13.457145,0.567039,673.467468,13.064189,0.777684,673.467468,13.397561,-0.030163,673.467468,13.184989,0.787482,
673.973511,13.643629,1.369233,673.973511,12.987424,1.518907,673.973511,13.386017,-1.097100,673.973511,13.337903,-0.523606,673.973511,13.507107,0.601208,673.973511,13.043047,0.665400,673.973511,13.409590,-0.202394,673.973511,13.251242,0.790150,
674.479553,13.640910,1.212693,674.479553,12.987922,1.737977,674.479553,13.432802,-1.090502,674.479553,13.372035,-0.239576,674.479553,13.482092,0.550878,674.479553,13.111487,0.844361,674.479553,13.437236,0.069750,674.479553,13.231832,0.745454,
674.985596,13.646865,1.076705,674.985596,13.005686,1.518343,674.985596,13.389540,-1.179177,674.985596,13.341534,-0.402522,674.985596,13.469478,0.437699,674.985596,13.060644,0.534778,674.985596,13.417568,-0.025202,674.985596,13.195296,0.707532,
675.491638,13.616274,1.378004,675.491638,12.967268,1.655639,675.491638,13.370263,-1.081736,675.491638,13.368566,-0.482880,675.491638,13.414761,0.669598,675.491638,13.081831,0.709339,675.491638,13.370582,-0.036549,675.491638,13.178583,0.772187,
675.997681,13.578023,1.454149,675.997681,12.985726,1.506917,675.997681,13.350778,-1.069067,675.997681,13.254862,-0.288969,675.997681,13.441362,0.379053,675.997681,13.013307,0.485030,675.997681,13.330813,-0.048468,675.997681,13.168636,0.739534,
676.503784,13.632548,1.302615,676.503784,12.986206,1.220610,676.503784,13.393637,-1.182498,676.503784,13.346836,-0.301652,676.503784,13.420954,0.607142,676.503784,13.047957,0.700431,676.503784,13.384294,-0.100249,676.503784,13.228170,0.848850,
677.009827,13.608299,1.430241,677.009827,13.017871,1.678894,677.009827,13.420891,-1.133582,677.009827,13.386173,-0.277744,677.009827,13.499358,0.739330,677.009827,13.102281,0.663437,677.009827,13.370685,-0.020812,677.009827,13.221843,0.869584,
677.515930,13.649348,1.123811,677.515930,12.981771,1.570721,677.515930,13.381461,-1.215441,677.515930,13.314181,-0.254792,677.515930,13.464244,0.476151,677.515930,13.096559,0.815260,677.515930,13.391131,-0.260359,677.515930,13.214720,0.702714,
678.022034,13.602577,1.282735,678.022034,12.988592,1.745191,678.022034,13.357492,-1.180071,678.022034,13.333116,-0.427488,678.022034,13.440048,0.605537,678.022034,13.058624,0.884198,678.022034,13.408837,-0.159791,678.022034,13.215715,0.940001,
678.528137,13.655814,1.283717,678.528137,12.993571,1.547751,678.528137,13.397762,-1.144961,678.528137,13.346477,-0.533804,678.528137,13.475136,0.471029,678.528137,13.065463,0.758666,678.528137,13.412907,-0.184255,678.528137,13.216416,0.638217,
679.034241,13.572843,1.105016,679.034241,12.952522,1.553030,679.034241,13.336796,-1.153285,679.034241,13.360084,-0.388094,679.034241,13.465202,0.503311,679.034241,13.067948,0.871077,679.034241,13.429625,-0.087009,679.034241,13.199112,0.861777,
679.540344,13.637037,1.320525,679.540344,13.034480,1.464379,679.540344,13.402462,-1.189075,679.540344,13.392935,-0.158527,679.540344,13.514779,0.776636,679.540344,13.140248,0.573799,679.540344,13.406327,-0.002749,679.540344,13.256232,0.899878,
680.046448,13.574574,1.329597,680.046448,13.015508,1.415581,680.046448,13.387737,-1.114107,680.046448,13.394869,-0.345030,680.046448,13.464371,0.519286,680.046448,13.059405,0.744258,680.046448,13.418690,-0.145266,680.046448,13.255801,0.774526,
680.552612,13.580595,1.373079,680.552612,13.004927,1.418589,680.552612,13.373296,-1.079538,680.552612,13.289613,-0.254447,680.552612,13.527132,0.613409,680.552612,13.070046,0.565677,680.552612,13.477148,-0.279488,680.552612,13.223657,0.840365,
681.058716,13.673452,1.135708,681.058716,13.041435,1.325021,681.058716,13.381890,-1.139643,681.058716,13.338488,-0.460311,681.058716,13.572850,0.621708,681.058716,13.120929,0.615628,681.058716,13.428658,-0.075239,681.058716,13.222453,0.694455,
681.564880,13.636744,1.198252,681.564880,13.018015,1.395790,681.564880,13.423313,-1.136959,681.564880,13.362592,-0.333782,681.564880,13.487778,0.701643,681.564880,13.107580,0.689250,681.564880,13.404078,-0.253362,681.564880,13.260370,0.830352,
682.070984,13.614207,1.253239,682.070984,12.985258,1.503151,682.070984,13.384743,-1.042557,682.070984,13.342147,-0.306096,682.070984,13.485259,0.652089,682.070984,13.062332,0.477515,682.070984,13.440665,-0.217664,682.070984,13.258524,0.867767,
682.577148,13.637131,1.324485,682.577148,13.019159,1.316330,682.577148,13.409952,-1.074962,682.577148,13.374717,-0.362304,682.577148,13.500253,0.410423,682.577148,13.067462,0.635789,682.577148,13.445474,-0.103973,682.577148,13.208450,0.981234,
683.083313,13.691612,1.397870,683.083313,13.046312,1.467018,683.083313,13.407856,-1.037708,683.083313,13.393956,-0.238215,683.083313,13.488123,0.682480,683.083313,13.073558,0.645564,683.083313,13.441422,-0.121464,683.083313,13.269450,0.800832,
683.589478,13.616902,1.267139,683.589478,13.013209,1.469645,683.589478,13.374450,-1.053358,683.589478,13.394680,-0.399112,683.589478,13.496144,0.572750,683.589478,13.071515,0.608692,683.589478,13.409216,-0.152624,683.589478,13.257306,0.730953,
684.095642,13.602880,1.307995,684.095642,12.975921,1.454215,684.095642,13.400150,-1.082452,684.095642,13.378274,-0.286662,684.095642,13.492044,0.579324,684.095642,13.018219,0.547474,684.095642,13.426108,-0.302320,684.095642,13.214145,0.684753,
684.601807,13.640180,1.257696,684.601807,13.036528,1.222725,684.601807,13.449672,-0.900984,684.601807,13.380823,-0.429532,684.601807,13.472062,0.583660,684.601807,13.087965,0.556309,684.601807,13.430991,-0.132218,684.601807,13.239825,0.910028,
685.108032,13.678587,1.293155,685.108032,13.038185,1.138926,685.108032,13.396819,-1.018962,685.108032,13.360336,-0.330850,685.108032,13.487292,0.660794,685.108032,13.035725,0.641065,685.108032,13.426363,-0.244415,685.108032,13.297630,0.676317,
685.614197,13.643536,1.361988,685.614197,13.030218,1.469459,685.614197,13.396510,-1.093131,685.614197,13.294085,-0.315159,685.614197,13.484884,0.653765,685.614197,13.053818,0.482023,685.614197,13.410368,-0.143850,685.614197,13.201196,0.786952,
686.120422,13.651754,1.173789,686.120422,13.037383,1.401678,686.120422,13.384470,-1.126346,686.120422,13.356801,-0.239359,686.120422,13.485713,0.532972,686.120422,13.105485,0.668828,686.120422,13.441555,-0.158645,686.120422,13.235699,0.810837,
686.626648,13.626274,1.353028,686.626648,13.041501,1.200434,686.626648,13.470109,-1.002995,686.626648,13.366899,-0.244816,686.626648,13.541075,0.667984,686.626648,13.091487,0.584935,686.626648,13.474937,-0.151907,686.626648,13.272135,0.616472,
687.132813,13.632011,1.330540,687.132813,13.006498,1.205565,687.132813,13.409742,-0.964463,687.132813,13.380984,-0.350697,687.132813,13.505225,0.443361,687.132813,13.070174,0.488534,687.132813,13.468814,-0.211227,687.132813,13.215720,0.653956,
687.639038,13.704738,1.124662,687.639038,13.043605,1.356230,687.639038,13.427765,-1.033396,687.639038,13.387517,-0.341656,687.639038,13.512431,0.584273,687.639038,13.074578,0.541478,687.639038,13.469125,-0.282350,687.639038,13.296016,0.830141,
688.145264,13.584251,1.157991,688.145264,13.027500,1.426602,688.145264,13.436708,-1.045980,688.145264,13.315483,-0.322278,688.145264,13.511608,0.532939,688.145264,13.082854,0.608977,688.145264,13.457231,-0.229663,688.145264,13.277343,0.682844,
688.651489,13.700219,1.258289,688.651489,13.041261,1.395017,688.651489,13.432670,-0.988793,688.651489,13.406615,-0.400521,688.651489,13.564438,0.602655,688.651489,13.060735,0.604541,688.651489,13.427087,-0.406783,688.651489,13.303944,0.655796,
689.157776,13.580751,1.234445,689.157776,13.077140,1.422506,689.157776,13.443128,-1.086142,689.157776,13.377862,-0.291982,689.157776,13.532921,0.796231,689.157776,13.060811,0.384519,689.157776,13.447361,-0.196816,689.157776,13.263306,0.730149,
689.664001,13.621309,1.348488,689.664001,13.041989,1.241168,689.664001,13.441138,-1.019994,689.664001,13.400888,-0.254197,689.664001,13.510716,0.613160,689.664001,13.102819,0.651765,689.664001,13.458616,-0.282153,689.664001,13.247340,0.779497,
690.170227,13.598871,1.223899,690.170227,13.044192,1.336205,690.170227,13.415389,-1.058662,690.170227,13.353522,-0.371378,690.170227,13.537501,0.670746,690.170227,13.049680,0.543639,690.170227,13.465574,-0.268010,690.170227,13.199927,0.693434,
690.676514,13.686756,0.956972,690.676514,13.019664,1.324034,690.676514,13.441936,-1.142416,690.676514,13.397348,-0.305622,690.676514,13.507764,0.647881,690.676514,13.086250,0.546143,690.676514,13.494395,-0.139589,690.676514,13.241826,0.623901,
691.182800,13.611626,1.266321,691.182800,13.044679,1.014807,691.182800,13.493470,-0.974686,691.182800,13.405420,-0.394588,691.182800,13.531386,0.749062,691.182800,13.140214,0.589388,691.182800,13.442717,-0.203970,691.182800,13.292312,0.670570,
691.689026,13.611867,1.170320,691.689026,13.073468,1.320947,691.689026,13.429892,-0.988352,691.689026,13.346662,-0.204504,691.689026,13.512335,0.654287,691.689026,13.047612,0.440053,691.689026,13.459199,-0.142314,691.689026,13.290495,0.764904,
692.195313,13.583374,1.108533,692.195313,13.026283,1.190733,692.195313,13.429129,-1.138619,692.195313,13.334769,-0.315441,692.195313,13.517684,0.721977,692.195313,13.047724,0.644956,692.195313,13.442427,-0.185876,692.195313,13.262980,0.727341,
692.701599,13.634855,1.204424,692.701599,13.061499,1.202330,692.701599,13.462467,-1.077497,692.701599,13.384587,-0.331910,692.701599,13.549240,0.614694,692.701599,13.097660,0.507395,692.701599,13.463244,-0.206612,692.701599,13.260167,0.764969,
693.207886,13.593868,1.357585,693.207886,13.051553,1.197688,693.207886,13.469509,-1.075338,693.207886,13.342001,-0.467830,693.207886,13.505064,0.677077,693.207886,13.043821,0.451802,693.207886,13.432173,-0.206275,693.207886,13.249176,0.562992,
693.714233,13.625764,1.344183,693.714233,13.030259,1.210815,693.714233,13.438531,-1.025124,693.714233,13.372841,-0.364621,693.714233,13.519082,0.756805,693.714233,13.094576,0.558111,693.714233,13.461104,-0.280810,693.714233,13.253168,0.975876,
694.220520,13.574706,1.151922,694.220520,13.040618,1.205379,694.220520,13.419558,-1.102334,694.220520,13.300683,-0.358896,694.220520,13.529893,0.559562,694.220520,13.062799,0.578395,694.220520,13.434394,-0.250382,694.220520,13.234023,0.712963,
694.726807,13.669397,1.246337,694.726807,13.083724,1.255417,694.726807,13.489603,-1.034786,694.726807,13.417280,-0.210105,694.726807,13.516320,0.757838,694.726807,13.115123,0.529508,694.726807,13.469697,-0.365922,694.726807,13.275860,0.678437,
695.233154,13.608804,1.309189,695.233154,13.037883,1.224094,695.233154,13.472901,-1.036076,695.233154,13.388905,-0.438136,695.233154,13.565025,0.533263,695.233154,13.123847,0.408654,695.233154,13.473667,-0.083440,695.233154,13.253624,0.675704,
695.739502,13.617400,1.250056,695.739502,13.056363,1.151740,695.739502,13.466279,-1.009841,695.739502,13.355686,-0.269590,695.739502,13.542398,0.519457,695.739502,13.116604,0.499512,695.739502,13.500603,-0.262764,695.739502,13.254494,0.881489,
696.245789,13.605076,1.241833,696.245789,13.065745,1.268357,696.245789,13.482370,-1.153521,696.245789,13.360352,-0.336589,696.245789,13.524828,0.717731,696.245789,13.120107,0.512740,696.245789,13.500519,-0.201356,696.245789,13.241295,0.819904,
696.752136,13.599527,1.285070,696.752136,13.082011,1.210604,696.752136,13.433285,-0.980705,696.752136,13.383839,-0.254738,696.752136,13.511080,0.772390,696.752136,13.067405,0.476821,696.752136,13.459743,-0.242556,696.752136,13.287736,0.657062,
697.258484,13.641681,1.217914,697.258484,13.054360,1.233694,697.258484,13.457187,-0.957791,697.258484,13.354804,-0.291138,697.258484,13.522533,0.704726,697.258484,13.062383,0.387419,697.258484,13.479556,-0.407413,697.258484,13.234465,0.711599,
697.764832,13.635277,1.210520,697.764832,13.044291,0.957740,697.764832,13.457354,-1.007863,697.764832,13.398234,-0.217673,697.764832,13.576966,0.685259,697.764832,13.089955,0.312198,697.764832,13.489073,-0.182939,697.764832,13.288163,0.823751,
